input,context,expected_output
"In the literature on securitization it is implied that when a problem is securitized it is difficult to limit this to an increase in attention and resources devoted to mitigating the problem (Brock 1997, Waever 1995). Securitization regularly leads to all-round ‘exceptionalism’ in dealing with the issue as well as to a shift in institutional localization towards ‘security experts’ (Bigot 2006), such as the military and police. Methods and instruments associated with these security organizations – such as more use of arms, force and violence – will gain in importance in the discourse on ‘what to do’. A good example of securitization was the period leading to the Cold War (Guzzini 2004 ). Originally a political conflict over the organization of societies, in the late 1940s, the East-West confrontation became an existential conflict that was overwhelmingly addressed with military means, including the potential annihilation of humankind. Efforts to alleviate the political conflict were, throughout most of the Cold War, secondary to improving military capabilities. Climate change could meet a similar fate. An essentially political problem concerning the distribution of the costs of prevention and adaptation and the losses and gains in income arising from change in the human environment might be perceived as intractable, thus necessitating the build-up of military and police forces to prevent it from becoming a major security problem. The portrayal of climate change as a security problem could, in particular, cause the richer countries in the global North, which are less affected by it, to strengthen measures aimed at protecting them from the spillover of violent conflict from the poorer countries in the global South that will be most affected by climate change. It could also be used by major powers as a justification for improving their military preparedness against the other major powers, thus leading to arms races.",summarize the following text: ,"when a problem is securitized it is difficult to limit this to an increase in attention and resources devoted to mitigating the problem Securitization regularly leads to all-round ‘exceptionalism’ as well as to a shift in security experts’ Methods associated with these security organizations – such as more use of arms, force and violence – will gain in importance in the discourse on ‘what to do’. A good example of securitization was the period leading to the Cold War Originally a political conflict over the organization of societies the East-West confrontation became an existential conflict that was overwhelmingly addressed with military means, including the potential annihilation of humankind. Efforts to alleviate the political conflict were secondary to improving military capabilities. Climate change could meet a similar fate. An essentially political problem concerning the distribution of the costs of prevention and adaptation might be perceived as intractable, thus necessitating the build-up of military and police forces to prevent it from becoming a major security problem The portrayal of climate change as a security problem could cause the richer countries in the North to strengthen measures aimed at protecting them from the spillover of violent conflict from the South It could also be used as a justification for improving their military preparedness leading to arms races."
"In the literature on securitization it is implied that when a problem is securitized it is difficult to limit this to an increase in attention and resources devoted to mitigating the problem (Brock 1997, Waever 1995). Securitization regularly leads to all-round ‘exceptionalism’ in dealing with the issue as well as to a shift in institutional localization towards ‘security experts’ (Bigot 2006), such as the military and police. Methods and instruments associated with these security organizations – such as more use of arms, force and violence – will gain in importance in the discourse on ‘what to do’. A good example of securitization was the period leading to the Cold War (Guzzini 2004 ). Originally a political conflict over the organization of societies, in the late 1940s, the East-West confrontation became an existential conflict that was overwhelmingly addressed with military means, including the potential annihilation of humankind. Efforts to alleviate the political conflict were, throughout most of the Cold War, secondary to improving military capabilities. Climate change could meet a similar fate. An essentially political problem concerning the distribution of the costs of prevention and adaptation and the losses and gains in income arising from change in the human environment might be perceived as intractable, thus necessitating the build-up of military and police forces to prevent it from becoming a major security problem. The portrayal of climate change as a security problem could, in particular, cause the richer countries in the global North, which are less affected by it, to strengthen measures aimed at protecting them from the spillover of violent conflict from the poorer countries in the global South that will be most affected by climate change. It could also be used by major powers as a justification for improving their military preparedness against the other major powers, thus leading to arms races.",summarize the following text: ,"when a problem is securitized it is difficult to limit this to an increase in attention and resources devoted to mitigating the problem Securitization regularly leads to all-round ‘exceptionalism’ as well as to a shift in security experts’ Methods associated with these security organizations – such as more use of arms, force and violence – will gain in importance in the discourse on ‘what to do’. A good example of securitization was the period leading to the Cold War Originally a political conflict over the organization of societies the East-West confrontation became an existential conflict that was overwhelmingly addressed with military means, including the potential annihilation of humankind. Efforts to alleviate the political conflict were secondary to improving military capabilities. Climate change could meet a similar fate. An essentially political problem concerning the distribution of the costs of prevention and adaptation might be perceived as intractable, thus necessitating the build-up of military and police forces to prevent it from becoming a major security problem The portrayal of climate change as a security problem could cause the richer countries in the North to strengthen measures aimed at protecting them from the spillover of violent conflict from the South It could also be used as a justification for improving their military preparedness leading to arms races."
"Ball ‘6
(Desmond, prof at the Strategic and Defense Studies Centre at the Australian National Univ, “The Probabilities of On the Beach: Assessing ‘Armageddon Scenarios’ in the 21st Century,” Working Paper No. 401, Strategic and Defence Studies Centre at The Australian National University, http://rspas.anu.edu.au/papers/sdsc/wp/wp_sdsc_401.pdf)
I argued vigorously with Sagan about the ‘Nuclear Winter’ hypothesis, both in lengthy correspondence and, in August-September 1985, when I was a guest in the lovely house he and Ann Druyan had overlooking Ithaca in up-state New York. I argued that, with more realistic data about the operational characteristics of the respective US and Soviet force configurations (such as bomber delivery profiles, impact footprints of MIRVed warheads) and more plausible exchange scenarios, it was impossible to generate anywhere near the postulated levels of smoke. The megatonnage expended on cities (economic/industrial targets) was more likely to be around 140-650 than over 1,000; the amount of smoke generated would have ranged from around 18 million tonnes to perhaps 80 million tonnes. In the case of counter-force scenarios, most missile forces were (and still are) located in either ploughed fields or tundra and, even where they are generally located in forested or grassed areas, very few of the actual missile silos are less than several kilometres from combustible material. A target-by-target analysis of the actual locations of the strategic nuclear forces in the United States and the Soviet Union showed that the actual amount of smoke produced even by a 4,000 megaton counter-force scenario would range from only 300 tonnes (if the exchange occurred in January) to 2,000 tonnes (for an exchange in July)—the worst case being a factor of 40 smaller than that postulated by the ‘Nuclear Winter’ theorists. I thought that it was just as wrong to overestimate the possible consequences of nuclear war, and to raise the spectre of extermination of human life as a serious likelihood, as to underestimate them (e.g., by omitting fallout casualties).",summarize the following text: ,"Ball ‘6
I argued vigorously with the ‘Nuclear Winter’ hypothesis with realistic data about the operational characteristics of the respective US and Soviet force and more plausible exchange scenarios, it was impossible to generate anywhere near the postulated levels of smoke. A target-by-target analysis of the actual locations of the strategic nuclear forces showed that the actual amount of smoke produced even by a 4,000 megaton counter-force scenario would range from only 300 tonnes to 2,000 tonnes the worst case being a factor of 40 smaller than that postulated by the ‘Nuclear Winter’ theorists. it was just as wrong to overestimate the  consequences of nuclear war, and to raise the spectre of extermination of human life as a serious likelihood"
"Now, the United States, NATO, and the Afghan government itself are gambling that the rest of the country's 344,000 security forces are also ready – or ready enough – to take the lead in defending the entire nation from Taliban forces and Islamist insurgents. As of June 18, NATO turned over to the Afghans the security lead for 100 percent of the country, and US and NATO troops officially shifted to an advise-and-assist role throughout Afghanistan – a role set to draw to a close with the end of NATO's combat mission in December 2014. Evidence is mixed as to the readiness of Afghanistan's Army soldiers and National Police to assume the lead in planning and fighting the war – with the summer combat season likely to be the first big test. There's been progress, to be sure. Most of the Afghan Army brigades – as many as 20 of 26, NATO officials claim – are capable of working on their own, up from one a year ago. And the Afghan people are becoming more confident in the Afghan National Security Forces (ANSF), polls show. ""The people are getting more confident, and part of that is what they have seen from the ANSF"" in the initial weeks of the summer fighting season, says Mohammad Masoom Stanekzai, chairman of the Afghanistan Peace and Reintegration Program. How ready the Afghan forces actually need to be may depend in part on reconciliation talks expected to begin soon between the government of President Hamid Karzai and representatives of the Taliban. Qatar has agreed to host the negotiations, which Mr. Karzai announced June 18 and which US officials described as an ""Afghan-led, Afghan-owned initiative."" If talks proceed apace – Karzai was already expressing misgivings about the talks the day after announcing them – fighting and violence on the ground in Afghanistan may diminish, easing the demands on the Afghan government's forces and perhaps smoothing the path to a US-NATO exit, some American officials have suggested.",summarize the following text: ,"the United States, NATO, and the Afghan government are gambling that the country's security forces are ready or ready enough to take the lead in defending the entire nation from Taliban forces and Islamist insurgents There's been progress Most of the Afghan Army brigades are capable of working on their own the Afghan people are becoming more confident in the A N S F The people are getting more confident  If talks proceed apace fighting and violence on the ground in Afghanistan may diminish, easing the demands on the Afghan government's forces and perhaps smoothing the path to a US-NATO exit"
"The United States government is much more bullish about the revenues made by Mexican drug cartels, estimating that Mexican cartels bring home between $15 billion to S30 billion annually from illicit drug sales.“ At one point, the White House Ofﬁce of National Drug Control Policy estimated that more than 60 percent of the cartels’ revenue—$8.6 billion out of $13.8 billion in 2006—came from U.S. marijuana sales. They retracted those estimates in 2010,  but continue to assert that marijuana is the top revenue generator for Mexican drug cartels.“ Just looking at retail value or gross revenue estimates, it's easy to assume cocaine is the most proﬁtable business center in the Mexican cartel’s portfolio. But gross revenues don’t give a ﬁill picture of proﬁtability. A review of costs, market demand and risk is important to assessing which drug brings the most value to the cartels. Marijuana has the largest customer base with the most stable demand and steady prices. Cocaine prices, costs and demand are more volatile. Marijuana is the cheapest drug to cultivate and produce while cocaine goes through an expensive manufacturing process. The cartels pay about $23 to buy a pound of marijuana from a farmer in Mexico. It costs the cartels about $4,000 to buy a pound of cocaine from the Colombians to import to the U.S. Cocaine also has a longer supply chain through more international borders than marijuana, increasing the risks of seizures. While cocaine has a higher retail value than marijuana, the markup for marijuana is higher. For example, a cartel can buy a pound of marijuana for $23 in Mexico and sell it for $550 a pound in Chicago, or 23 times the initial investment. They could buy a pound of cocaine for $4,000 from the Colombians and sell it for $32,000 a pound in Chicago, only eight times the initial investment. The Mexican cartels own the value of marijuana from farm to market. The cocaine market is not vertically integrated. The Mexican cartels buy cocaine from producers in the Andes region, decreasing their share of the markup in comparison to marijuana.",summarize the following text: ,"the White House Ofﬁce of National Drug Control Policy estimated that more than 60 percent of the cartels’ revenue came from U.S. marijuana sales. They continue to assert that marijuana is the top revenue generator for Mexican drug cartels it's easy to assume cocaine is the most proﬁtable business center But gross revenues don’t give a ﬁill picture of proﬁtability. A review of costs, market demand and risk is important to assessing which drug brings the most value to the cartels. Marijuana has the largest customer base with the most stable demand and steady prices. Cocaine prices, costs and demand are more volatile. Marijuana is the cheapest drug to cultivate and produce while cocaine goes through an expensive manufacturing process. Cocaine also has a longer supply chain through more international borders than marijuana, increasing the risks of seizures. While cocaine has a higher retail value than marijuana, the markup for marijuana is higher. . The Mexican cartels own the value of marijuana from farm to market. The cocaine market is not vertically integrated. The Mexican cartels buy cocaine from producers in the Andes region, decreasing their share of the markup in comparison to marijuana."
"General Hospital, the medical director at the New England Organ Bank, and Professor of
Surgery at Harvard Medical School; and Nancy Scheper-Hughes.Director of Organs Watch and Professor of Medical Anthropology at the University of California at Berkeley   Zygon, vol. 38, no. 3 (September 2003)
WHY WE SHOULD NOT PAY FOR HUMAN ORGANS         Ebsco
Although class distinctions are an almost naturalized part of social life in all complex societies, in this particular instance the exploitation of organ sellers veers dangerously close to human slavery, as argued by Giovanni Berlinguer (Berlinguer and Garrafa 1996). The pressures put by organ brokers upon the desperation of the world’s dislocated, refugee, and poorest populations to provide the scarce commodities reveals the limits of argu- ments based solely on individual autonomy. Yes, even the poorest people of the world “make choices,” but they do not make these freely or under social or economic conditions of their own making. Further, the pressure of organ brokers upon the poor makes their decision to sell an organ anything but a free and autonomous choice. These secular arguments reach a conclusion similar to one derived from Christian morality—that the sale of human organs is unethical. The most disturbing issue of organ sales to both Christian and secular ethicists is the formation of an economic underclass of organ donors throughout the world to serve the wealthy. This is not to suggest that proponents of organ sales are in favor of exploiting the poor but, rather, that they are indifferent to the social and individual pathologies that markets in kidneys and other body parts produce, such as the documented evidence of postsurgery medical complications, chronic pain, psychological problems, unemployment, decreased earning power, social ostracism, and social stigma faced by kidney sellers in many parts of the world (see Zargooshi 2002; Jimenez and Scheper-Hughes 2002a; Ram 2002).",summarize the following text: ,"the exploitation of organ sellers veers dangerously close to human slavery The pressures put by organ brokers upon the desperation of the world’s dislocated, refugee, and poorest populations to provide the scarce commodities reveals the limits of argu- ments based solely on individual autonomy. the pressure of organ brokers upon the poor makes their decision to sell an organ anything but a free and autonomous choice. The most disturbing issue of organ sales is the formation of an economic underclass of organ donors throughout the world to serve the wealthy. they are indifferent to the social and individual pathologies that markets in kidneys and other body parts produce, such as the documented evidence of postsurgery medical complications, chronic pain, psychological problems, unemployment, decreased earning power, social ostracism, and social stigma faced by kidney sellers in many parts of the world"
"Issues in Law & Medicine  Summer, 2007  23 Issues L. & Med. 45      ARTICLE: Fifty Years of Organ Transplants: The Successes and The Failures     lexis
In a truly ironic twist of logic, some opponents of the use of financial incentives for cadaveric organ donors have cited various human rights abuses and extraordinarily high prices associated with such black market activities as har-bingers of the sorts of outcomes likely to accompany legalized organ markets. n32 This line of ""reasoning"" is equivalent to arguing that legalization of liquor sales would lead to the sorts of mafia-related activities that arose during prohibi-tion. This argument stands accepted economic theory on its head. The truth is that the types of behavior and price levels that frequently accompany black market sales tend to disappear when trade is legalized. Legalized trade allows the market price to fall as legitimate businesses enter the market and increase supply. Moreover, costs decrease as the risks of both prosecution and violent actions by rival producers are eliminated. The outcome is lower prices, an increase in the volume of trade, and a cessation of criminal activities. Thus, the types of conduct associated with illegal suppliers involved in black market trade and the prices at which such trade takes place do not accurately reflect the behavior and prices likely to result from legalized sales. In fact, it has long been recognized that the most effective remedy for undesirable black market activity is to eliminate restrictions on trade. Stated succinctly, the cure for black market abuses is legalized trade. That conclusion holds a fortiori, in the case at hand. Eliminating the shortage of cadaveric organs through legalization of financial incentives would greatly reduce, if not eliminate, the demand for living donor kidneys obtained through black markets. Therefore, if one is opposed to current black market activities, then one should favor financial incentives for cadaveric organ donors.",summarize the following text: ,"In a truly ironic twist of logic, some opponents of the use of financial incentives have cited abuses and high prices associated with such black market activities as har-bingers of the sorts of outcomes likely to accompany legalized organ markets This line of ""reasoning"" is equivalent to arguing that legalization of liquor sales would lead to the sorts of mafia-related activities that arose during prohibi-tion. This argument stands accepted economic theory on its head. The truth is that the types of behavior and price levels that frequently accompany black market sales tend to disappear when trade is legalized Eliminating the shortage of cadaveric organs through legalization of financial incentives would greatly reduce, if not eliminate, the demand for living donor kidneys obtained through black markets"
"(Mike, Chaotic world of climate truth, 4 November, http://newsvote.bbc.co.uk/mpapps/pagetools/print/news.bbc.co.uk/2/hi/science/nature/6115644.stm)
The language of catastrophe is not the language of science. It will not be visible in next year's global assessment from the world authority of the Intergovernmental Panel on Climate Change (IPCC). To state that climate change will be ""catastrophic"" hides a cascade of value-laden assumptions which do not emerge from empirical or theoretical science. Is any amount of climate change catastrophic? Catastrophic for whom, for where, and by when? What index is being used to measure the catastrophe? The language of fear and terror operates as an ever-weakening vehicle for effective communication or inducement for behavioural change. This has been seen in other areas of public health risk. Empirical work in relation to climate change communication and public perception shows that it operates here too. Framing climate change as an issue which evokes fear and personal stress becomes a self-fulfilling prophecy. By ""sexing it up"" we exacerbate, through psychological amplifiers, the very risks we are trying to ward off. The careless (or conspiratorial?) translation of concern about Saddam Hussein's putative military threat into the case for WMD has had major geopolitical repercussions. We need to make sure the agents and agencies in our society which would seek to amplify climate change risks do not lead us down a similar counter-productive pathway. The IPCC scenarios of future climate change - warming somewhere between 1.4 and 5.8 Celsius by 2100 - are significant enough without invoking catastrophe and chaos as unguided weapons with which forlornly to threaten society into behavioural change. I believe climate change is real, must be faced and action taken. But the discourse of catastrophe is in danger of tipping society onto a negative, depressive and reactionary trajectory.",summarize the following text: ,"(Mike, Chaotic world of climate truth, 4 November, http://newsvote.bbc.co.uk/mpapps/pagetools/print/news.bbc.co.uk/2/hi/science/nature/6115644.stm)
The language of fear and terror operates as an ever-weakening vehicle for effective communication or inducement for behavioural change Empirical work in relation to climate change communication and public perception shows that it operates here too. Framing climate change as an issue which evokes fear and personal stress becomes a self-fulfilling prophecy The IPCC scenarios of future climate change are significant enough without invoking catastrophe and chaos the discourse of catastrophe is in danger of tipping society onto a negative, depressive and reactionary trajectory."
"One problem for the industry is that hemp’s decades of illegality have left almost no infrastructure for growing, processing and selling it. As no hemp has been grown legally in the U.S. since 1957, says Murphy, many parts of the industry would have to be re-established virtually from scratch. To begin with, all the seed stock is gone, except for feral ditchweed.¶ “You’d have to breed again for varieties that work well here,” he says. Kentucky was once a major hemp producer, and it also provided seeds for strains better suited to different latitudes, such as Wisconsin. There were also strains bred for fiber or for larger seeds that yielded more oil. Currently, Murphy says, Canada uses mostly Russian and European stock. Those seeds could also be cross-bred with local feral strains.¶ This lack of infrastructure has been a major barrier to producing hemp clothing and paper. Building a new decorticator mill for hemp paper would cost more than $100 million, says Murphy.¶ Several small companies are using hemp for specialized products such as archival-quality, filter, or cigarette papers, but its most likely general use will be when mixed with recycled paper, says Steenstra. “Blend in 10 to 15 percent hemp, and it’s great for making better-quality recycled paper,” he says. When paper gets recycled, he explains, its fibers get shorter, and the long fibers of hemp strengthen it.¶ There are similar issues with clothing. Though Calvin Klein, Ralph Lauren, Giorgio Armani, and several lesser-known manufacturers are using hemp in clothes, “the whole textile industry is built on short-fiber cotton and synthetics,” says Steenstra. “There’s no infrastructure for processing hemp fiber into textiles.”¶ Hemp oil for biofuel, another use dreamed of in the ‘90s, is unlikely to be practical. At 50 gallons per acre, even if every acre of U.S. cropland were used for hemp, it would supply current U.S. demand for oil for less than three weeks.",summarize the following text: ,"hemp’s decades of illegality have left no infrastructure for growing, processing and selling it. all the seed stock is gone, except for feral ditchweed.  “You’d have to breed again for varieties that work well here Kentucky was once a major hemp producer, and it also provided seeds for strains better suited to different latitudes, such as Wisconsin. There were also strains bred for fiber or for larger seeds that yielded more oil This lack of infrastructure has been a major barrier to producing hemp clothing and paper. Building a new decorticator mill for hemp paper would cost more than $100 million the whole textile industry is built on short-fiber cotton and synthetics,” says Steenstra. “There’s no infrastructure for processing hemp fiber into textiles biofuel is unlikely to be practical. At 50 gallons per acre, even if every acre of U.S. cropland were used for hemp, it would supply current U.S. demand for oil for less than three weeks."
"Passing the Corker-Menendez bill might be an easier sell in Congress than imposing additional sanctions, because it is easier to argue that Congress should have “a voice” in the negotiating process. However, Senate Majority Leader Mitch McConnell announced Tuesday night that he wants to fast-track the bill, which might complicate its ability to garner enough Democratic support in time. Menendez has threatened to vote against his own bill, “outraged” at McConnell’s political move. Edward Levine, an advisory board member for the Center for Arms Control and Non-Proliferation, a nonprofit research organization dedicated to international peace and security, argues that the bill is more harmful than helpful: Do [Senators] really want to send a message to Tehran that the President may be unable to fulfill his commitments? Do they really want to move the goalposts by adding support for terrorism to the list of reasons for reinstating sanctions? The Corker bill will endanger both the negotiations and the sanctions regime; it does not merit support. AIPAC is also trying to bolster Congress’s role in the negotiations by minimizing the fact that there has always been significant presidential authority built into U.S. sanctions legislation. The authority comes through various mechanisms, such as “waivers,” special rules, and legislative exemptions, which allow a president to decide, often unilaterally, whether and to what degree to lift or implement sanctions. He can make these choices if he believes doing so is in the national security interest of the United States. On Capitol Hill on Tuesday, AIPAC’s legions of supporters pressured Congress to impose more sanctions and to reduce the executive branch’s power to lift sanctions. Let’s just hope that the Iranians do not take this as a signal that the negotiators’ commitment to ease sanctions in exchange for good behavior is feeble. Because if the negotiations fail, the war that everyone is trying to avoid is that much more likely.",summarize the following text: ,"Corker-Menendez bill Edward Levine, an advisory board member for the Center for Arms Control and Non-Proliferation, a nonprofit research organization dedicated to international peace and security, argues that the bill is more harmful than helpful: send a message to Tehran that the President may be unable to fulfill his commitments move the goalposts by adding support for terrorism to the list of reasons for reinstating sanctions? The Corker bill will endanger both the negotiations and the sanctions regime; it does not merit support Let’s just hope that the Iranians do not take this as a signal that the negotiators’ commitment to ease sanctions in exchange for good behavior is feeble. Because if the negotiations fail, the war that everyone is trying to avoid is that much more likely"
"Contrary to Sweden, Germany introduced a more liberal prostitution law in 2002. Today, prostitution in Germany is regulated by law and regarded as a ‘regular job’ subject to tax payment and retirement schemes (Di Nicola et al., 2005). Prior to 2002, Germany only allowed individual, self-employed prostitution without third party involvement. Having a liberal prostitution regime, Germany is known to have one of the largest prostitution markets in Europe, with about 150,000 people working as prostitutes (Global report data used in Danailova-Trainor and Belser, 2006). This means that the number of prostitutes in Germany is 25 more than 60 times that of Sweden, while having a population (82 million inhabitants) less than 10 times larger. In terms of human trafficking victims, the ILO estimated the stock of victims in Germany in 2004 to be approximately 32,800 – about 62 times more than in Sweden (Danailova-Trainor & Belser, 2006). Again, the share of trafficked individuals among all prostitutes appears to be quite similar in both countries, corroborating the view that any compositional differences across prohibitionist and legalized prostitution regimes are likely to be small. Additionally, Di Nicola et al. (2005) provide annual estimates of trafficking victims used for sexual exploitation in Germany over the 1996-2003 period, which can shed some light on the changing number of trafficked prostitutes. The estimates show that the number of victims gradually declined between 1996/97, the first years of data collection, and 2001, when the minimum estimate was 9,870 and the maximum 19,740.37 However, this number increased upon fully legalizing prostitution in 2002, as well as in 2003, rising to 11,080- 22,160 and 12,350-24,700, respectively.38 This is consistent with our result from the quantitative analysis indicating a positive correlation between the legal status of prostitution and inward trafficking.",summarize the following text: ,"prostitution in Germany is regulated by law the number of prostitutes in Germany is 25 more than 60 times that of Sweden . In terms of human trafficking victims, the ILO estimated the stock of victims in Germany in 2004 to be approximately 32,800 – about 62 times more than in Sweden the share of trafficked individuals among all prostitutes appears to be quite similar in both countries, corroborating the view that any compositional differences across prohibitionist and legalized prostitution regimes are likely to be small  the number of trafficked prostitutes increased upon fully legalizing prostitution in 2002, as well as in 2003 This is consistent with our result from the quantitative analysis indicating a positive correlation between the legal status of prostitution and inward trafficking."
"Some critics of modern medicine and its orientation toward extending life beyond ""natural"" limits, such as Nancy Scheper-Hughcs (2004), regard the entire idea of an organ shortage as a contrivance of modern medical practice. It is not the purpose of this work to address such claims. For our purposes, a shortage exists if there is an increase in the waiting list, appropriately adjusted for deaths, sickness, and the like. Thus, by necessity, we will ignore most speculation concerning the numbers of persons who, on strictly medical grounds of some sort, might benefit from a transplant. This latter number will always exceed the active waiting lists, perhaps by a large margin. Some opponents of market-based reforms in organ procurement have claimed that any increase in available organs will only trigger a flood of additional registrations, as physicians begin listing their patients under weaker and weaker criteria.Yet, even if abundant numbers of good organs were available for free, transplantation would remain an expensive procedure in absolute terms, so it will likely never be the case that transplants will be generally done on very thin grounds. In most or all industrialized countries, the general consensus is that those on waiting lists are, in virtually all cases, persons who would, in fact, benefit from a transplant in a meaningful and substantial way.
Thus, it seems quite fair to say that a global organ shortage does indeed exist. Although our conceptualization of this shortage means that we will pay too much attention to economically advanced countries, it must be empha¬sized that many middle- and lower-income nations would have shortages, as we define them, had they the resources.That is, on reasonable medical grounds, transplantation is the best therapy, and sometimes the only good therapy, for a variety of serious conditions, and these conditions are, unfortunately, prevalent throughout much of the world.
Topicality",summarize the following text: ,"Some critics regard the entire idea of an organ shortage as a contrivance of modern medical practice. Yet, even if abundant numbers of good organs were available for free, transplantation would remain an expensive procedure in absolute terms, so it will likely never be the case that transplants will be generally done on very thin grounds the general consensus is that those on waiting lists are, in virtually all cases, persons who would, in fact, benefit from a transplant in a meaningful and substantial way.
, on reasonable medical grounds, transplantation is the best therapy, and sometimes the only good therapy, for a variety of serious conditions,"
"The House of Representatives gave a thumbs-up Wednesday to allowing the marijuana industry into the banking system. The legislation, which passed by a 231-192 margin, would prohibit the use of federal funds to penalize banks and credit unions for providing financial services to state-licensed pot businesses. It is unclear if the measure will make a difference for banks and credit unions that are weighing the risks involved with serving the pot business. Marijuana remains illegal under federal law, but numerous states have legalized its medicinal or recreational use, and that conflict puts banks in a difficult position. Still, the House vote marks another step in the direction of bringing marijuana enterprises into the financial mainstream. In February, the Financial Crimes Enforcement Network released guidance for banks interested in serving the pot industry. The House measure passed with the support of 186 Democrats and 45 Republicans, and was hailed by the marijuana industry as a landmark. ""This is a huge step forward for the legal cannabis industry,"" Aaron Smith, executive director of the National Cannabis Industry Association, said in a news release. The legislation, which was introduced as an amendment to a financial services appropriations bill, has yet to pass in the Senate. The House version was sponsored by Democratic Reps. Denny Heck, Ed Perlmutter and Barbara Lee and GOP Rep. Dana Rohrabacher. A competing amendment, which would have blocked the implementation of the Fincen guidance on marijuana, was defeated by a 236-186 margin. Since recreational marijuana was legalized in Colorado and Washington state, a coalition that includes the pot industry, elected officials, and law enforcement agencies in those states have been calling for marijuana businesses to be brought into the banking system. They argue that as long as pot enterprises operate as cash-only businesses, they are susceptible to threats such as armed robbery and money laundering.",summarize the following text: ,"The House gave a thumbs-up to allowing the marijuana industry into the banking system The legislation, which passed by a 231-192 margin, would prohibit the use of federal funds to penalize banks and credit unions for providing financial services to state-licensed pot businesses. the House vote marks another step in the direction of bringing marijuana enterprises into the financial mainstream The House measure passed with the support of 186 Democrats and 45 Republicans and was hailed by the marijuana industry as a landmark This is a huge step forward for the legal cannabis industry The legislation has yet to pass in the Senate Since recreational marijuana was legalized in Colorado and Washington state, a coalition that includes the pot industry, elected officials, and law enforcement agencies in those states have been calling for marijuana businesses to be brought into the banking system"
"This Note argues that federal law should be amended so as to allow the already-existing registry of patients in need of organ transplants to bring together the families and friends of different patients on the waiting list in order to save lives. There are many people who, although willing to donate a nonvital organ to save the life of a loved one in need of a transplant, are unable to do so due to biological incompatibility.18 A system of paired organ exchanges would facilitate transplantation in situations where a friend or family member of Patient A is incompatible with him, but would be compatible with some other person on the waiting list (Patient B), and a close friend or family member of Patient B is incompatible with her, but compatible with Patient A. The family member of patient A would donate a compatible nonvital organ to patient B, on the condition that the family member of patient B donates a compatible nonvital organ to patient A; hence the phrase ""paired organ exchange."" While potential enforcement issues can be avoided by conducting the transplants at the same time and, if possible, in the same hospital, this is not essential to my proposal. I contend that paired organ exchanges should not only be permitted under federal law, but also facilitated, by expanding the existing national database of patients in need of organs to include information about individuals potentially willing to donate on behalf of each patient, and using this data to identify cross-matches. By permitting and facilitating paired organ exchanges, the government could bring together compatible donors and recipients who would otherwise never meet, and in each successful case allow two transplants to occur that might otherwise be impossible. This system would, of course, be limited to the exchange of nonvital or regenerable organs (kidneys and livers), where donation would not endanger the donor or adversely impact the donor's major life activities.",summarize the following text: ,"federal law should be amended so as to allow the already-existing registry of patients in need of organ transplants to bring together different patients on the waiting list in order to save lives A system of paired organ exchanges would facilitate transplantation in situations where a friend or family member of Patient A is incompatible with him, but would be compatible with some other person on the waiting list (Patient B), and a close friend or family member of Patient B is incompatible with her, but compatible with Patient A. The family member of patient A would donate a compatible nonvital organ to patient B, on the condition that the family member of patient B donates a compatible nonvital organ to patient A; hence the phrase ""paired organ exchange paired organ exchanges should not only be permitted under federal law, but also facilitated, by expanding the existing national database of patients in need of organs to include information about individuals potentially willing to donate on behalf of each patient , the government could bring together compatible donors and recipients who would otherwise never meet, and in each successful case allow two transplants to occur that might otherwise be impossible"
