input,context,expected_output
"So how does this discussion of nation-states, nationalism, and global migration relate to “sex trafficking” discourse? I would like to suggest that this discourse provides a timely avenue for nation-states, such as Canada, to reassert their power and privileged identity, both within the nation itself and within the international “world order.” Depictions of “third-world” women as sexually deviant and their “third-world” male abusers as morally corrupt further classify nonnationals as the “other.” Members of the privileged “white” nation are called upon, in such discourse, to take the moral high ground and act as “saviours.” Propagated “sex trafficking” discourse suggests that by supporting tougher immigration controls and increased law enforcement, national members are in fact able to do so. This subsequently helps to reaffirm the importance and power of the nation-state and maintain the status quo.
In considering the vested interests of Canada and the United States, specifically, it is important to consider the impact of September 11th. Times of “national” crisis provide distinct space for nationalist rhetoric by the state, and also for the nation-state’s voice to become more “valid” (Liebner and Weisberg, 2002). Since 9/11, nationalist sentiments declaring the need to protect “national” values, identity, and “way of life” have been prevalent. Of important concern has become “[t]he need to ‘root out’ invisible enemies by identifying who does, and does not, belong to the [national] community…” (Rygiel, 2006, p. 145). This amplified nationalism has not only occurred in the United States post-9/11, but also in Canada. Canadians have come to see identity as a source of security (Rygiel, 2006), and thus have sought to defend it. Therefore in both the United States and Canada, the war on terror has been fought through gendered and racialized notions of citizenship (Rygiel, 200), and as such anti-trafficking sentiments have been complimentary to anti-terrorist sentiments. This has helped to garner support for both the tightening of borders and the differential inclusion of “others” within borders. Since 9/11 the United States has put additional pressure on Canada to tighten its borders through “trafficking in women” discourse. In 2005, in Bill C-49: An Act to Amend the Criminal Code (Trafficking in Persons), the Parliament of Canada noted that:
Canada is recognized as a relatively strong force in terms of the laws and resources in place to combat trafficking. However, a recent US report on trafficking criticized Canada’s limited ability to catch perpetrators, emphasizing that the government must use its laws “vigorously to increase investigations, arrests, prosecutions, and convictions of traffickers, especially those who may be abusing visa waivers and entertainment visas”.
This criticism is arguably rooted in the fact that Canada and the United States share a large frontier.",summarize the following text: ,"“sex trafficking” discourse provides a timely avenue for nation-states to reassert their power and privileged identity, both within the nation itself and within the international “world order.” Depictions of “third-world” women as sexually deviant and their “third-world” male abusers further classify nonnationals as the “other.” Members of the privileged nation are called upon to take the moral high ground and act as “saviours.” This helps to reaffirm the importance and power of the nation-state and maintain the status quo
Times of “national” crisis provide distinct space for nationalist rhetoric by the state, and also for the nation-state’s voice to become more “valid” Of important concern has become “[t]he need to ‘root out’ invisible enemies by identifying who does, and does not, belong to the [national] community…” as such anti-trafficking sentiments have been complimentary to anti-terrorist sentiments"
"LEGITIMIZING THE OPPRESSION OF WOMEN: THE STATE OF VICTORIA'S LEGALIZATION OF PROSTITUTION AND ITS EFFECTS ON SEX TRAFFICKING In contrast to Sweden's abolitionist model, the state of Victoria in Australia decided to legalize prostitution in 1984.205 Victoria's ""harm minimization"" decision assumed that regulating the commercial industry would result in: (1) the containment of the highly visible street prostitution trade, (2) the elimination of organized crime, and (3) the end of child prostitution and sex trafficking.20 6 However, twenty years later, a study examining the effects of legalizing prostitution in Victoria revealed that legalization has actually exacerbated the harms it was meant to minimize as well as created new problems.2 °7 First, organized crime and sex trafficking have actually increased because legalization stimulated a surge in male demand, which required a steady supply of women. 0 8 Never one to miss a lucrative business opportunity, organized crime solved the problem of supply shortage by trafficking women and children.20 9 Although the actual numbers are difficult to ascertain, it is estimated that at least 1000 victims have been trafficked into Victoria.210 Second, prosecuting sex traffickers is more challenging in environments where prostitution is legal. 211 211 See id. at 15 (noting that, in a system of legalized prostitutes, trafficked women working in a licensed brothel are technically ""legitimate workers"" and police have little power to question them; even if their situation is revealed, the women are charged as illegal immigrants and deported back home immediately). Third, legalization has not provided the better working conditions for prostitutes as expected.212 2 Id. Many recent cases of sexual slavery have involved legal brothels. In one case, a group of trafficked Thai women were indentured to pay off debts of 35,000 to 40,000 Australian dollars; they were required to work six to seven days each week, servicing up to 500 buyers. Id. They were kept imprisoned in a squalid hotel, windows barred and shuttered from outside view. Id. For all their work, they never received a dime. Id The problem is that legal prostitution makes it harder to distinguish between women who are forced into prostitution from those who voluntarily chose to become prostitutes, and thus it becomes more challenging for sex-trafficked women to escape the industry and to receive much-needed health and social services as well as to seek justice against their pimps and traffickers.21 3213 Tiefenbrun, Saga, supra note 8, at 147-48. Regulation of brothels marginalizes prostitutes and makes it virtually impossible for women to escape because they are viewed as deviants even by themselves. Id.; see also TORREY & DUBIN, supra note 46, at 48 (reporting that former prostitutes are generally against legalization, believing that legislation will only serve as a shield for slavery)",summarize the following text: ,"LEGITIMIZING THE OPPRESSION OF WOMEN LEGALIZATION OF PROSTITUTION AND ITS EFFECTS ON SEX TRAFFICKING study examining the effects of legalizing prostitution in Victoria revealed that legalization has actually exacerbated the harms it was meant to minimize as well as created new problems First, organized crime and sex trafficking have actually increased because legalization stimulated a surge in male demand, which required a steady supply of women organized crime solved the problem of supply shortage by trafficking women and children Second, prosecuting sex traffickers is more challenging in environments where prostitution is legal in a system of legalized prostitutes, trafficked women working in a licensed brothel are technically ""legitimate workers"" and police have little power to question them Third, legalization has not provided the better working conditions as expected Many recent cases of sexual slavery have involved legal brothels The problem is that legal prostitution makes it harder to distinguish between women who are forced into prostitution from those who voluntarily chose  thus it becomes more challenging for sex-trafficked women to escape the industry and to receive much-needed health and social services as well as to seek justice against their pimps and traffickers former prostitutes are generally against legalization, believing that legislation will only serve as a shield for slavery"
"With Gov. Jerry Brown throwing his political weight behind a plan to get half of California's electricity from renewable energy, experts say the idea is an ambitious but attainable way to limit climate change.
California utilities are on track to meet the state's current clean energy mandate, which requires them to buy 33 percent of their electricity from renewable sources by 2020. In his inaugural address last week, Brown proposed raising that mandate to 50 percent by 2030, as one of several steps to reduce emissions of planet-warming greenhouse gases.
""This is exciting, it is bold and it is absolutely necessary if we are to have any chance of stopping potentially catastrophic changes to our climate system,"" the Democrat told state lawmakers.
A previous effort to raise the renewable energy mandate above 50 percent — championed by then-Assemblyman V. Manuel Pérez, a Coachella Democrat — died in the state Legislature a year ago. Pérez's bill faced stiff opposition from utilities and businesses groups, who argued that the plan would drive up energy costs.
Now, though, Brown has thrown his substantial influence behind the proposal, coming off a re-election in which he cruised to victory by 20 points.
""With his leadership and commitment, and extensive political capital to spend at this point, I think we're very confident that achieving that outcome is doable,"" said Alex Jackson, legal director for the Natural Resources Defense Council's California Climate Program.
The details of Brown's renewable energy plan are still up in the air, and his office declined to offer more specifics.
But an increase in the renewable energy mandate could kick-start solar, wind and geothermal development in the desert, all of which have slowed over the last few years.
""The people putting money into renewable energy need to have a clearer signal that there is going to be a market for renewable energy,"" said Nancy Rader, executive director of the California Wind Energy Association. ""It was great for him to propose that goal.""
Ambitious, but achievable
Energy and climate experts have long assumed that California would raise its renewable energy mandate, officially known as the Renewables Portfolio Standard.
State policymakers have set a goal of reducing greenhouse gas emissions 80 percent below 1990 levels by 2050, and that will be all but impossible without deeper cuts from the electricity sector, which accounts for about one-fifth of all emissions.
From a technical standpoint, energy experts say California should have little difficulty getting 50 percent of its electricity from renewable energy. The state has some of the best solar, wind and geothermal resources in the world, and it also has the option of importing renewable energy from other Western states.
While Democrats' control of both houses in the state Legislature doesn't give Brown a slam dunk, political observers and renewable energy advocates say his decision to highlight the plan in the inaugural address shows he's willing to fight for it.",summarize the following text: ,"With Gov. Jerry Brown throwing his political weight behind a plan to get half of California's electricity from renewable energy, experts say the idea is an ambitious but attainable way to limit climate change
California utilities are on track to meet the state's current clean energy mandate, which requires them to buy 33 percent of their electricity from renewable sources by 2020 Brown proposed raising that mandate to 50 percent by 2030
""This is exciting, it is bold and it is absolutely necessary if we are to have any chance of stopping potentially catastrophic changes to our climate system
A previous effort to raise the renewable energy mandate above 50 percent died in the state Legislature a year ago. Pérez's bill faced stiff opposition from utilities and businesses groups
Now, though, Brown has thrown his substantial influence behind the proposal, coming off a re-election in which he cruised to victory by 20 points
With his leadership and commitment, and extensive political capital to spend at this point, I think we're very confident that achieving that outcome is doable said Alex Jackson
an increase in the renewable energy mandate could kick-start solar, wind and geothermal development in the desert, all of which have slowed over the last few years
The people putting money into renewable energy need to have a clearer signal that there is going to be a market for renewable energy,"" said Nancy Rader
While Democrats' control of both houses in the state Legislature doesn't give Brown a slam dunk, political observers and renewable energy advocates say his decision to highlight the plan in the inaugural address shows he's willing to fight for it"
"LEGITIMIZING THE OPPRESSION OF WOMEN: THE STATE OF VICTORIA'S LEGALIZATION OF PROSTITUTION AND ITS EFFECTS ON SEX TRAFFICKING In contrast to Sweden's abolitionist model, the state of Victoria in Australia decided to legalize prostitution in 1984.205 Victoria's ""harm minimization"" decision assumed that regulating the commercial industry would result in: (1) the containment of the highly visible street prostitution trade, (2) the elimination of organized crime, and (3) the end of child prostitution and sex trafficking.20 6 However, twenty years later, a study examining the effects of legalizing prostitution in Victoria revealed that legalization has actually exacerbated the harms it was meant to minimize as well as created new problems.2 °7 First, organized crime and sex trafficking have actually increased because legalization stimulated a surge in male demand, which required a steady supply of women. 0 8 Never one to miss a lucrative business opportunity, organized crime solved the problem of supply shortage by trafficking women and children.20 9 Although the actual numbers are difficult to ascertain, it is estimated that at least 1000 victims have been trafficked into Victoria.210 Second, prosecuting sex traffickers is more challenging in environments where prostitution is legal. 211 211 See id. at 15 (noting that, in a system of legalized prostitutes, trafficked women working in a licensed brothel are technically ""legitimate workers"" and police have little power to question them; even if their situation is revealed, the women are charged as illegal immigrants and deported back home immediately). Third, legalization has not provided the better working conditions for prostitutes as expected.212 2 Id. Many recent cases of sexual slavery have involved legal brothels. In one case, a group of trafficked Thai women were indentured to pay off debts of 35,000 to 40,000 Australian dollars; they were required to work six to seven days each week, servicing up to 500 buyers. Id. They were kept imprisoned in a squalid hotel, windows barred and shuttered from outside view. Id. For all their work, they never received a dime. Id The problem is that legal prostitution makes it harder to distinguish between women who are forced into prostitution from those who voluntarily chose to become prostitutes, and thus it becomes more challenging for sex-trafficked women to escape the industry and to receive much-needed health and social services as well as to seek justice against their pimps and traffickers.21 3213 Tiefenbrun, Saga, supra note 8, at 147-48. Regulation of brothels marginalizes prostitutes and makes it virtually impossible for women to escape because they are viewed as deviants even by themselves. Id.; see also TORREY & DUBIN, supra note 46, at 48 (reporting that former prostitutes are generally against legalization, believing that legislation will only serve as a shield for slavery)",summarize the following text: ,"LEGITIMIZING THE OPPRESSION OF WOMEN LEGALIZATION OF PROSTITUTION AND ITS EFFECTS ON SEX TRAFFICKING study examining the effects of legalizing prostitution in Victoria revealed that legalization has actually exacerbated the harms it was meant to minimize as well as created new problems First, organized crime and sex trafficking have actually increased because legalization stimulated a surge in male demand, which required a steady supply of women organized crime solved the problem of supply shortage by trafficking women and children Second, prosecuting sex traffickers is more challenging in environments where prostitution is legal in a system of legalized prostitutes, trafficked women working in a licensed brothel are technically ""legitimate workers"" and police have little power to question them Third, legalization has not provided the better working conditions as expected Many recent cases of sexual slavery have involved legal brothels The problem is that legal prostitution makes it harder to distinguish between women who are forced into prostitution from those who voluntarily chose  thus it becomes more challenging for sex-trafficked women to escape the industry and to receive much-needed health and social services as well as to seek justice against their pimps and traffickers former prostitutes are generally against legalization, believing that legislation will only serve as a shield for slavery"
"Debating whether to legalize pot is increasingly pointless. Unless there’s an unexpected shock to public opinion, it’s going to happen, and sooner rather than later.  The important debate now is how to legalize it. The results of legalization depend strongly on the details of the post-prohibition tax and regulatory regimes. In the current situation, continued prohibition might be the worst option. Full commercial legalization on the alcohol model might well be the second-worst. But that is the way we’re heading.
I’m preparing an essay about designing a post-prohibition regime. After the jump is a set of topic sentences and paragraphs for sections of that essay, not yet in a well-defined order.
Substantive comments are welcome. Rant and snark will be ruthlessly zapped.
We probably should legalize cannabis. Prohibition is now breaking down. $35B/yr. is a lot of money to give to criminals, and no one has a plausible plan to shrink the illicit market under prohibition. Even where “medical marijuana” has degenerated into system when anyone can buy a user license from a crooked doctor, the voters still like it. Arguably, prohibition was worth trying. But it’s time to go home.
Everything has advantages and disadvantages. Cannabis legalization will reduce criminal revenue, intrusive enforcement, arrest, incarceration, and disorder around illicit markets, and enhance personal liberty, consumer choice, and respect for the law, and probably reduce bloodshed in Mexico. It might foster safer and more beneficial practices of cannabis use.
Legalization will certainly increase drug abuse, including heavy use by minors. Every adult is a potential source of leakage to minors. And if we insist on making minors consume illicitly-produced pot, we reserve 20-25% of the market for criminals. Much better to tolerate leakage and have a grey-market supply to minors like the current system that provides them with alcohol.
The polarized nature of the debate means that both sides wind up spending lots of time denying the obvious.
Good design tries to get as much of the advantages, and as little of the disadvantages, as possible.
The policies most likely to help control increases in drug abuse are taxation and other efforts to keep prices high, rules about consumer information (labeling and marketing), and “nudge” strategies to enhance consumer mindfulness.
It matters a lot whether, under conditions of legality, cannabis turns out to be a substitute for alcohol or instead a complement. Right now, no one knows the answer, which might not be the same for all parts of the population or the same in the long run as in the short run.
Analysis can help, but there’s no substitute for experience. The trick is not to get locked in to a set of bad policies. We need a process designed to learn from mistakes.
Neither “cannabis” nor “legalization” names its object with enough specificity. Lots of different things are legalization. Lots of different things are cannabis.",summarize the following text: ,"Debating whether to legalize pot is  pointless The important debate now is how to legalize it. The results of legalization depend strongly on the details of the tax and regulatory regimes commercial legalization is the way we’re heading
Everything has advantages and disadvantages
The polarized nature of the debate means that both sides wind up spending lots of time denying the obvious
Neither “cannabis” nor “legalization” names its object with enough specificity. Lots of different things are legalization. Lots of different things are cannabis"
"Debating whether to legalize pot is increasingly pointless. Unless there’s an unexpected shock to public opinion, it’s going to happen, and sooner rather than later.  The important debate now is how to legalize it. The results of legalization depend strongly on the details of the post-prohibition tax and regulatory regimes. In the current situation, continued prohibition might be the worst option. Full commercial legalization on the alcohol model might well be the second-worst. But that is the way we’re heading.
I’m preparing an essay about designing a post-prohibition regime. After the jump is a set of topic sentences and paragraphs for sections of that essay, not yet in a well-defined order.
Substantive comments are welcome. Rant and snark will be ruthlessly zapped.
We probably should legalize cannabis. Prohibition is now breaking down. $35B/yr. is a lot of money to give to criminals, and no one has a plausible plan to shrink the illicit market under prohibition. Even where “medical marijuana” has degenerated into system when anyone can buy a user license from a crooked doctor, the voters still like it. Arguably, prohibition was worth trying. But it’s time to go home.
Everything has advantages and disadvantages. Cannabis legalization will reduce criminal revenue, intrusive enforcement, arrest, incarceration, and disorder around illicit markets, and enhance personal liberty, consumer choice, and respect for the law, and probably reduce bloodshed in Mexico. It might foster safer and more beneficial practices of cannabis use.
Legalization will certainly increase drug abuse, including heavy use by minors. Every adult is a potential source of leakage to minors. And if we insist on making minors consume illicitly-produced pot, we reserve 20-25% of the market for criminals. Much better to tolerate leakage and have a grey-market supply to minors like the current system that provides them with alcohol.
The polarized nature of the debate means that both sides wind up spending lots of time denying the obvious.
Good design tries to get as much of the advantages, and as little of the disadvantages, as possible.
The policies most likely to help control increases in drug abuse are taxation and other efforts to keep prices high, rules about consumer information (labeling and marketing), and “nudge” strategies to enhance consumer mindfulness.
It matters a lot whether, under conditions of legality, cannabis turns out to be a substitute for alcohol or instead a complement. Right now, no one knows the answer, which might not be the same for all parts of the population or the same in the long run as in the short run.
Analysis can help, but there’s no substitute for experience. The trick is not to get locked in to a set of bad policies. We need a process designed to learn from mistakes.
Neither “cannabis” nor “legalization” names its object with enough specificity. Lots of different things are legalization. Lots of different things are cannabis.",summarize the following text: ,"Debating whether to legalize pot is  pointless The important debate now is how to legalize it. The results of legalization depend strongly on the details of the tax and regulatory regimes commercial legalization is the way we’re heading
Everything has advantages and disadvantages
The polarized nature of the debate means that both sides wind up spending lots of time denying the obvious
Neither “cannabis” nor “legalization” names its object with enough specificity. Lots of different things are legalization. Lots of different things are cannabis"
"LEGITIMIZING THE OPPRESSION OF WOMEN: THE STATE OF VICTORIA'S LEGALIZATION OF PROSTITUTION AND ITS EFFECTS ON SEX TRAFFICKING In contrast to Sweden's abolitionist model, the state of Victoria in Australia decided to legalize prostitution in 1984.205 Victoria's ""harm minimization"" decision assumed that regulating the commercial industry would result in: (1) the containment of the highly visible street prostitution trade, (2) the elimination of organized crime, and (3) the end of child prostitution and sex trafficking.20 6 However, twenty years later, a study examining the effects of legalizing prostitution in Victoria revealed that legalization has actually exacerbated the harms it was meant to minimize as well as created new problems.2 °7 First, organized crime and sex trafficking have actually increased because legalization stimulated a surge in male demand, which required a steady supply of women. 0 8 Never one to miss a lucrative business opportunity, organized crime solved the problem of supply shortage by trafficking women and children.20 9 Although the actual numbers are difficult to ascertain, it is estimated that at least 1000 victims have been trafficked into Victoria.210 Second, prosecuting sex traffickers is more challenging in environments where prostitution is legal. 211 211 See id. at 15 (noting that, in a system of legalized prostitutes, trafficked women working in a licensed brothel are technically ""legitimate workers"" and police have little power to question them; even if their situation is revealed, the women are charged as illegal immigrants and deported back home immediately). Third, legalization has not provided the better working conditions for prostitutes as expected.212 2 Id. Many recent cases of sexual slavery have involved legal brothels. In one case, a group of trafficked Thai women were indentured to pay off debts of 35,000 to 40,000 Australian dollars; they were required to work six to seven days each week, servicing up to 500 buyers. Id. They were kept imprisoned in a squalid hotel, windows barred and shuttered from outside view. Id. For all their work, they never received a dime. Id The problem is that legal prostitution makes it harder to distinguish between women who are forced into prostitution from those who voluntarily chose to become prostitutes, and thus it becomes more challenging for sex-trafficked women to escape the industry and to receive much-needed health and social services as well as to seek justice against their pimps and traffickers.21 3213 Tiefenbrun, Saga, supra note 8, at 147-48. Regulation of brothels marginalizes prostitutes and makes it virtually impossible for women to escape because they are viewed as deviants even by themselves. Id.; see also TORREY & DUBIN, supra note 46, at 48 (reporting that former prostitutes are generally against legalization, believing that legislation will only serve as a shield for slavery)",summarize the following text: ,"LEGITIMIZING THE OPPRESSION OF WOMEN LEGALIZATION OF PROSTITUTION AND ITS EFFECTS ON SEX TRAFFICKING study examining the effects of legalizing prostitution in Victoria revealed that legalization has actually exacerbated the harms it was meant to minimize as well as created new problems First, organized crime and sex trafficking have actually increased because legalization stimulated a surge in male demand, which required a steady supply of women organized crime solved the problem of supply shortage by trafficking women and children Second, prosecuting sex traffickers is more challenging in environments where prostitution is legal in a system of legalized prostitutes, trafficked women working in a licensed brothel are technically ""legitimate workers"" and police have little power to question them Third, legalization has not provided the better working conditions as expected Many recent cases of sexual slavery have involved legal brothels The problem is that legal prostitution makes it harder to distinguish between women who are forced into prostitution from those who voluntarily chose  thus it becomes more challenging for sex-trafficked women to escape the industry and to receive much-needed health and social services as well as to seek justice against their pimps and traffickers former prostitutes are generally against legalization, believing that legislation will only serve as a shield for slavery"
"To raise these issues effectively, the movement for nuclear disarmament must overcome its reluctance to speak in terms of power, of institutional racism, and imperialist military terror. The issues of nuclear disarmament and peace have been mystified because they have been placed within a doomsday frame which separates these issues from other ones, saying, ""How can we talk about struggles against racism, poverty, and exploitation when there will be no world after they drop the bombs?"" The struggle for peace cannot be separated from, nor considered more sacrosanct than, other struggles concerned with human life and change.
In April, 1979, the U.S. Arms Control and Disarmament Agency released a report on the effects of nuclear war that concludes that, in a general nuclear war between the United States and the Soviet Union, 25 to 100 million people would be killed. This is approximately the same number of African people who died between 1492 and 1890 as a result of the African slave trade to the New World. The same federal report also comments on the destruction of urban housing that would cause massive shortages after a nuclear war, as well as on the crops that would be lost, causing massive food shortages. Of course, for people of color the world over, starvation is already a common problem, when, for example, a nation's crops are grown for export rather than to feed its own people. And the housing of people of color throughout the world's urban areas is already blighted and inhumane: families live in shacks, shanty towns, or on the streets; even in the urban areas of North America, the poor may live without heat or running water.
For people of color, the world as we knew it ended centuries ago. Our world, with its own languages, customs and ways, ended. And we are only now beginning to see with increasing clarity that our task is to reclaim that world, struggle for it, and rebuld it in our own image. The ""death culture"" we live in has convinced many to be more concerned with death than with life, more willing to demonstrate for ""survival at any cost"" than to struggle for liberty and peace with dignity. Nuclear disarmament becomes a safe issue when it is not linked to the daily and historic issues of racism, to the ways in which people of color continue to be murdered. Acts of war, nuclear holocausts, and genocide have already been declared on our jobs, our housing, our schools, our families, and our lands.
As women of color, we are warriors, not pacifists. We must fight as a people on all fronts, or we will continue to die as a people. We have fought in people's wars in China, in Cuba, in Guinea-Bissau, and in such struggles as the civil rights movement, the women's movement, and in countless daily encounters with landlords, welfare departments, and schools. These struggles are not abstractions, but the only means by which we have gained the ability to eat and to provide for the future of our people.",summarize the following text: ,"The issues of nuclear peace have been mystified because they have been placed within a doomsday frame which separates these issues from other ones, saying, ""How can we talk about racism and exploitation when there will be no world after they drop the bombs?""
in a nuclear war 25 million people would be killed. This is the same number of African people who died as a result of the slave trade for people of color the world over, starvation is already a problem the housing is already inhumane or without water
the world ended centuries ago The ""death culture"" we live in has convinced many to be more concerned with death than with life Acts of war, nuclear holocausts, and genocide have already been declared on our jobs, our housing, our schools, our families, and our lands
We must fight or we will continue to die These struggles are the only means by which we have gained the ability to eat and to provide for our people"
"Debating whether to legalize pot is increasingly pointless. Unless there’s an unexpected shock to public opinion, it’s going to happen, and sooner rather than later.  The important debate now is how to legalize it. The results of legalization depend strongly on the details of the post-prohibition tax and regulatory regimes. In the current situation, continued prohibition might be the worst option. Full commercial legalization on the alcohol model might well be the second-worst. But that is the way we’re heading.
I’m preparing an essay about designing a post-prohibition regime. After the jump is a set of topic sentences and paragraphs for sections of that essay, not yet in a well-defined order.
Substantive comments are welcome. Rant and snark will be ruthlessly zapped.
We probably should legalize cannabis. Prohibition is now breaking down. $35B/yr. is a lot of money to give to criminals, and no one has a plausible plan to shrink the illicit market under prohibition. Even where “medical marijuana” has degenerated into system when anyone can buy a user license from a crooked doctor, the voters still like it. Arguably, prohibition was worth trying. But it’s time to go home.
Everything has advantages and disadvantages. Cannabis legalization will reduce criminal revenue, intrusive enforcement, arrest, incarceration, and disorder around illicit markets, and enhance personal liberty, consumer choice, and respect for the law, and probably reduce bloodshed in Mexico. It might foster safer and more beneficial practices of cannabis use.
Legalization will certainly increase drug abuse, including heavy use by minors. Every adult is a potential source of leakage to minors. And if we insist on making minors consume illicitly-produced pot, we reserve 20-25% of the market for criminals. Much better to tolerate leakage and have a grey-market supply to minors like the current system that provides them with alcohol.
The polarized nature of the debate means that both sides wind up spending lots of time denying the obvious.
Good design tries to get as much of the advantages, and as little of the disadvantages, as possible.
The policies most likely to help control increases in drug abuse are taxation and other efforts to keep prices high, rules about consumer information (labeling and marketing), and “nudge” strategies to enhance consumer mindfulness.
It matters a lot whether, under conditions of legality, cannabis turns out to be a substitute for alcohol or instead a complement. Right now, no one knows the answer, which might not be the same for all parts of the population or the same in the long run as in the short run.
Analysis can help, but there’s no substitute for experience. The trick is not to get locked in to a set of bad policies. We need a process designed to learn from mistakes.
Neither “cannabis” nor “legalization” names its object with enough specificity. Lots of different things are legalization. Lots of different things are cannabis.",summarize the following text: ,"Debating whether to legalize pot is  pointless The important debate now is how to legalize it. The results of legalization depend strongly on the details of the tax and regulatory regimes commercial legalization is the way we’re heading
Everything has advantages and disadvantages
The polarized nature of the debate means that both sides wind up spending lots of time denying the obvious
Neither “cannabis” nor “legalization” names its object with enough specificity. Lots of different things are legalization. Lots of different things are cannabis"
"The argument that interdependence gives rise to peace is flawed in theory as well as in practice. Conflicts arise from friction, particularly friction involving the fundamental interests of different nations. The less interdependence there is, the fewer the areas of serious friction. The more interdependence there is, the greater the areas of friction, and, therefore, the greater the potential for conflict. Two widely separated nations that trade little with each other are unlikely to go to war—Brazil is unlikely to fight Madagascar precisely because they have so little to do with each other. France and Germany, on the other hand, which have engaged in extensive trade and transnational finance, have fought three wars with each other over about seventy years. Interdependence was the root of the conflicts, not the deterrent. There are, of course, cases of interdependence in which one country effectively absorbs the other or in which their interests match so precisely that the two countries simply merge. In other cases, interdependence remains peaceful because the economic, military, and political power of one country is overwhelming and inevitable. In relations between advanced industrialized countries and third-world countries, for example, this sort of asymmetrical relationship can frequently be seen. All such relationships have a quality of unease built into them, particularly when the level of interdependence is great. When one or both nations attempt, intentionally or unintentionally, to shift the balance of power, the result is often tremendous anxiety and, sometimes, real pain. Each side sees the other’s actions as an attempt to gain advantage and becomes frightened. In the end, precisely because the level of interdependence is so great, the relationship can, and frequently does, spiral out of control. Consider the seemingly miraculous ability of the United States and Soviet Union to be rivals and yet avoid open warfare. These two powers could forgo extreme measures because they were not interdependent. Neither relied on the other for its economic well-being, and therefore, its social stability. This provided considerable room for maneuvering. Because there were few economic linkages, neither nation felt irresistible pressure to bring the relationship under control; neither felt any time constraint. Had one country been dependent on the other for something as important as oil or long-term investment, there would have been enormous fear of being held hostage economically. Each would have sought to dominate the relationship, and the result would have been catastrophic. In the years before World War I, as a result of European interdependence, control of key national issues fell into the hands of foreign governments. Thus, decisions made in Paris had tremendous impact on Austria, and decisions made in London determined growth rates in the Ruhr. Each government sought to take charge of its own destiny by shifting the pattern of interdependence in its favor. Where economic means proved insufficient, political and military strategies were tried.",summarize the following text: ,"The argument that interdependence gives rise to peace is flawed Conflicts arise from friction The less interdependence there is, the fewer the areas of serious friction Two widely separated nations that trade little with each other are unlikely to go to war precisely because they have so little to do with each other. France and Germany which have engaged in extensive trade and transnational finance, have fought three wars with each other over about seventy years. Interdependence was the root of the conflicts Consider the seemingly miraculous ability of the U S and Soviet Union to be rivals and yet avoid open warfare. These two powers could forgo extreme measures because they were not interdependent. Neither relied on the other for its economic well-being This provided considerable room for maneuvering. Because neither nation felt irresistible pressure to bring the relationship under control Had one country been dependent on the other for something as important as oil or long-term investment, there would have been enormous fear of being held hostage economically In the years before World War I, as a result of European interdependence, control of key national issues fell into the hands of foreign governments decisions made in Paris had tremendous impact on Austria Each government sought to take charge of its own destiny by shifting the pattern of interdependence in its favor. Where economic means proved insufficient, political and military strategies were tried"
"Debating whether to legalize pot is increasingly pointless. Unless there’s an unexpected shock to public opinion, it’s going to happen, and sooner rather than later.  The important debate now is how to legalize it. The results of legalization depend strongly on the details of the post-prohibition tax and regulatory regimes. In the current situation, continued prohibition might be the worst option. Full commercial legalization on the alcohol model might well be the second-worst. But that is the way we’re heading.
I’m preparing an essay about designing a post-prohibition regime. After the jump is a set of topic sentences and paragraphs for sections of that essay, not yet in a well-defined order.
Substantive comments are welcome. Rant and snark will be ruthlessly zapped.
We probably should legalize cannabis. Prohibition is now breaking down. $35B/yr. is a lot of money to give to criminals, and no one has a plausible plan to shrink the illicit market under prohibition. Even where “medical marijuana” has degenerated into system when anyone can buy a user license from a crooked doctor, the voters still like it. Arguably, prohibition was worth trying. But it’s time to go home.
Everything has advantages and disadvantages. Cannabis legalization will reduce criminal revenue, intrusive enforcement, arrest, incarceration, and disorder around illicit markets, and enhance personal liberty, consumer choice, and respect for the law, and probably reduce bloodshed in Mexico. It might foster safer and more beneficial practices of cannabis use.
Legalization will certainly increase drug abuse, including heavy use by minors. Every adult is a potential source of leakage to minors. And if we insist on making minors consume illicitly-produced pot, we reserve 20-25% of the market for criminals. Much better to tolerate leakage and have a grey-market supply to minors like the current system that provides them with alcohol.
The polarized nature of the debate means that both sides wind up spending lots of time denying the obvious.
Good design tries to get as much of the advantages, and as little of the disadvantages, as possible.
The policies most likely to help control increases in drug abuse are taxation and other efforts to keep prices high, rules about consumer information (labeling and marketing), and “nudge” strategies to enhance consumer mindfulness.
It matters a lot whether, under conditions of legality, cannabis turns out to be a substitute for alcohol or instead a complement. Right now, no one knows the answer, which might not be the same for all parts of the population or the same in the long run as in the short run.
Analysis can help, but there’s no substitute for experience. The trick is not to get locked in to a set of bad policies. We need a process designed to learn from mistakes.
Neither “cannabis” nor “legalization” names its object with enough specificity. Lots of different things are legalization. Lots of different things are cannabis.",summarize the following text: ,"Debating whether to legalize pot is  pointless The important debate now is how to legalize it. The results of legalization depend strongly on the details of the tax and regulatory regimes commercial legalization is the way we’re heading
Everything has advantages and disadvantages
The polarized nature of the debate means that both sides wind up spending lots of time denying the obvious
Neither “cannabis” nor “legalization” names its object with enough specificity. Lots of different things are legalization. Lots of different things are cannabis"
